12950.000000,468.570007,196.616791,84.800316,0.902210,13584.000000,0.761810,-1.000000
13536.000000,478.006012,203.173782,85.910576,0.906203,13810.000000,0.552806,-1.000000
15551.000000,508.407013,217.015503,92.151817,0.905366,15786.000000,0.807425,-1.000000
14166.000000,483.704987,204.627319,88.992363,0.900479,14412.000000,0.766061,-1.000000
13916.000000,478.877991,201.639679,88.560974,0.898387,14221.000000,0.603993,-1.000000
12308.000000,451.609009,193.267532,81.659889,0.906352,12488.000000,0.724043,-1.000000
15127.000000,499.799988,212.903915,91.151634,0.903715,15370.000000,0.713000,-1.000000
14115.000000,486.272003,207.551041,87.781090,0.906159,14422.000000,0.600817,-1.000000
17313.000000,531.984009,225.534592,98.443504,0.899709,17582.000000,0.569881,-1.000000
15147.000000,511.294006,216.099289,90.946388,0.907128,15637.000000,0.534852,-1.000000
16419.000000,531.421021,224.065948,94.541130,0.906626,16874.000000,0.550419,-1.000000
13737.000000,484.385010,209.543518,84.165749,0.915788,13944.000000,0.605208,-1.000000
14053.000000,497.052002,216.191864,84.159935,0.921118,14416.000000,0.808387,-1.000000
11549.000000,440.247986,179.116882,84.495804,0.881740,11961.000000,0.595401,-1.000000
16490.000000,520.318970,212.010757,101.680008,0.877488,16873.000000,0.629365,-1.000000
14011.000000,475.872986,197.728638,91.159081,0.887384,14315.000000,0.777611,-1.000000
15809.000000,518.455017,221.070679,92.232300,0.908811,16079.000000,0.814813,-1.000000
12473.000000,470.339996,202.442825,79.024300,0.920665,12806.000000,0.525976,-1.000000
15319.000000,506.024994,208.227753,94.838745,0.890258,15813.000000,0.573702,-1.000000
15498.000000,512.703979,215.808350,92.624031,0.903211,15914.000000,0.578888,-1.000000
13902.000000,479.231995,201.114883,89.128593,0.896436,14202.000000,0.698698,-1.000000
14837.000000,499.832001,210.067246,91.268646,0.900685,15263.000000,0.680097,-1.000000
15113.000000,493.738007,206.566132,94.191368,0.889987,15374.000000,0.659035,-1.000000
16091.000000,508.830994,209.183884,99.231758,0.880323,16431.000000,0.670458,-1.000000
15543.000000,507.385010,211.651215,94.571396,0.894621,15976.000000,0.652930,-1.000000
13683.000000,492.975006,213.909195,83.120705,0.921415,14070.000000,0.761266,-1.000000
12161.000000,445.048004,182.334747,86.272705,0.880979,12428.000000,0.602806,-1.000000
13711.000000,483.214996,203.880768,86.626907,0.905245,14097.000000,0.561466,-1.000000
12518.000000,473.384003,203.922058,80.007668,0.919818,12778.000000,0.680326,-1.000000
13302.000000,482.690002,209.397110,81.748909,0.920645,13827.000000,0.595328,-1.000000
16418.000000,534.989990,230.158585,91.787178,0.917038,16736.000000,0.646276,-1.000000
14166.000000,491.613007,209.036346,87.524612,0.908122,14386.000000,0.602296,-1.000000
14988.000000,499.355011,212.261978,90.988075,0.903466,15245.000000,0.588688,-1.000000
14223.000000,480.953003,201.389557,90.385887,0.893627,14441.000000,0.641948,-1.000000
12518.000000,460.721985,195.650925,82.363739,0.907073,12813.000000,0.689887,-1.000000
12854.000000,474.138000,202.195709,81.746956,0.914628,13242.000000,0.643279,-1.000000
15705.000000,498.963989,208.541168,96.637238,0.886151,16009.000000,0.773645,-1.000000
14451.000000,487.220001,201.294693,92.739525,0.887548,14776.000000,0.647272,-1.000000
14064.000000,486.890015,204.163071,88.521423,0.901114,14388.000000,0.648380,-1.000000
13524.000000,487.468994,208.153427,83.614265,0.915773,13830.000000,0.637925,-1.000000
13677.000000,494.635010,219.599564,79.631660,0.931936,13936.000000,0.532096,-1.000000
12921.000000,476.746002,206.222626,80.403679,0.920862,13218.000000,0.546921,-1.000000
13251.000000,460.532013,190.916305,88.997559,0.884700,13528.000000,0.749915,-1.000000
14601.000000,505.248993,215.934387,86.758720,0.915735,14991.000000,0.668544,-1.000000
15141.000000,505.420990,209.593597,93.092377,0.895949,15559.000000,0.566400,-1.000000
12599.000000,455.281006,188.015915,86.374489,0.888230,12897.000000,0.621252,-1.000000
14709.000000,515.849976,222.722839,85.431557,0.923509,14941.000000,0.524797,-1.000000
12047.000000,455.608002,195.666077,80.269142,0.911980,12339.000000,0.544030,-1.000000
13158.000000,470.996002,201.018387,84.503014,0.907351,13462.000000,0.619783,-1.000000
15191.000000,501.891998,211.723190,92.785706,0.898858,15492.000000,0.568377,-1.000000
13837.000000,483.593994,204.310928,87.289253,0.904140,14139.000000,0.569424,-1.000000
13645.000000,484.325012,205.538971,85.921928,0.908432,13972.000000,0.547135,-1.000000
16199.000000,511.227997,210.001648,99.417755,0.880840,16637.000000,0.738265,-1.000000
13169.000000,474.837006,201.380112,84.487091,0.907737,13505.000000,0.547113,-1.000000
14022.000000,483.019012,204.482956,88.569267,0.901328,14358.000000,0.704729,-1.000000
12471.000000,445.373993,184.992065,86.859756,0.882915,12688.000000,0.671784,-1.000000
12706.000000,463.450989,194.181457,84.884857,0.899393,13011.000000,0.797314,-1.000000
14918.000000,500.270996,210.424606,91.210541,0.901173,15185.000000,0.640725,-1.000000
14641.000000,505.002014,211.583649,90.033432,0.904948,15034.000000,0.629558,-1.000000
15216.000000,500.368012,208.228424,94.302582,0.891571,15558.000000,0.573043,-1.000000
12349.000000,467.665008,202.687805,78.674980,0.921593,12572.000000,0.548162,-1.000000
13584.000000,478.057007,203.836945,85.427422,0.907942,13877.000000,0.676326,-1.000000
14138.000000,490.834015,206.180847,89.367279,0.901182,14523.000000,0.762567,-1.000000
11956.000000,438.895996,184.643707,83.218422,0.892677,12121.000000,0.577027,-1.000000
10604.000000,425.925995,179.151184,76.351692,0.904636,10830.000000,0.574898,-1.000000
14592.000000,494.440002,212.679977,88.287392,0.909767,14838.000000,0.745631,-1.000000
12770.000000,458.302002,196.632782,83.195282,0.906083,12949.000000,0.602870,-1.000000
15143.000000,504.140015,207.734177,94.148384,0.891401,15628.000000,0.571326,-1.000000
12917.000000,473.234985,200.325333,83.201179,0.909671,13302.000000,0.666099,-1.000000
15714.000000,501.154999,205.013306,99.275543,0.874935,16074.000000,0.733888,-1.000000
14655.000000,491.714996,200.146896,94.780464,0.880764,15181.000000,0.600910,-1.000000
15639.000000,499.139008,207.980454,96.290375,0.886370,15895.000000,0.706784,-1.000000
15166.000000,502.165008,214.139862,91.385109,0.904368,15475.000000,0.794864,-1.000000
13742.000000,493.854004,212.608002,84.886856,0.916836,14272.000000,0.583227,-1.000000
13983.000000,483.667999,201.485214,89.057014,0.897014,14320.000000,0.567492,-1.000000
11386.000000,450.119995,195.460434,75.842888,0.921650,11612.000000,0.512860,-1.000000
15636.000000,513.226990,214.383560,93.977760,0.898798,15913.000000,0.566276,-1.000000
13507.000000,468.239014,197.509247,87.929596,0.895435,13735.000000,0.577222,-1.000000
13186.000000,477.334015,201.596771,84.669991,0.907526,13516.000000,0.541831,-1.000000
14013.000000,458.911011,181.951492,99.443764,0.837433,14323.000000,0.794388,-1.000000
16053.000000,523.840027,220.913773,93.891678,0.905186,16496.000000,0.747973,-1.000000
13557.000000,483.908997,206.203720,84.387306,0.912426,13845.000000,0.552580,-1.000000
13104.000000,476.989014,202.425110,83.613289,0.910705,13464.000000,0.538816,-1.000000
15167.000000,514.231018,220.546524,88.997620,0.914965,15456.000000,0.628033,-1.000000
14159.000000,489.436005,209.131317,87.114655,0.909111,14410.000000,0.547949,-1.000000
14436.000000,485.825989,204.469955,90.749924,0.896111,14864.000000,0.614481,-1.000000
15320.000000,511.929993,218.623154,91.169815,0.908898,15740.000000,0.545642,-1.000000
15341.000000,504.463013,210.872192,93.986580,0.895180,15628.000000,0.768972,-1.000000
14399.000000,484.082001,200.173538,92.851593,0.885911,14849.000000,0.604797,-1.000000
16835.000000,522.534973,216.271652,100.432510,0.885635,17404.000000,0.735217,-1.000000
13655.000000,471.524994,193.196182,91.557755,0.880573,14053.000000,0.710976,-1.000000
14276.000000,492.839996,208.876953,88.121086,0.906651,14706.000000,0.582456,-1.000000
12199.000000,454.403992,191.909576,82.140762,0.903770,12555.000000,0.750523,-1.000000
12223.000000,445.438995,185.029083,85.371506,0.887195,12460.000000,0.796027,-1.000000
13884.000000,491.618012,207.654373,86.343491,0.909454,14232.000000,0.542365,-1.000000
15833.000000,530.335022,225.223389,91.511063,0.913734,16337.000000,0.586407,-1.000000
12861.000000,471.920990,193.250915,86.458221,0.894340,13330.000000,0.633422,-1.000000
15080.000000,500.006012,209.589279,92.796661,0.896643,15614.000000,0.732323,-1.000000
16898.000000,526.943970,217.871796,100.345032,0.887624,17274.000000,0.624464,-1.000000
16254.000000,532.778015,223.548630,94.119499,0.907049,16680.000000,0.553686,-1.000000
14274.000000,488.829987,203.567856,89.929993,0.897129,14529.000000,0.572357,-1.000000
13965.000000,478.576996,203.276352,88.107506,0.901184,14135.000000,0.807879,-1.000000
13860.000000,484.772003,200.776627,88.840828,0.896775,14238.000000,0.660881,-1.000000
13568.000000,482.457001,201.880478,87.073853,0.902202,14068.000000,0.635801,-1.000000
14546.000000,494.167999,212.313721,87.872238,0.910332,14826.000000,0.625742,-1.000000
16559.000000,524.129028,223.637619,94.947906,0.905399,16961.000000,0.775089,-1.000000
15308.000000,513.989990,219.467911,90.023933,0.911999,15720.000000,0.763263,-1.000000
14741.000000,497.225006,212.463364,89.453728,0.907046,15036.000000,0.553715,-1.000000
13397.000000,474.864990,200.546265,86.396736,0.902444,13762.000000,0.694037,-1.000000
15559.000000,514.278992,221.119080,90.463837,0.912481,15903.000000,0.775778,-1.000000
13665.000000,482.076996,208.964035,84.617264,0.914345,13998.000000,0.601214,-1.000000
15390.000000,511.509003,214.466095,92.457222,0.902302,15788.000000,0.773289,-1.000000
14017.000000,471.813995,194.643448,92.360130,0.880250,14314.000000,0.708788,-1.000000
14209.000000,496.272003,208.822906,87.758034,0.907408,14667.000000,0.565735,-1.000000
14786.000000,505.389008,214.218384,89.426567,0.908698,15177.000000,0.734161,-1.000000
15540.000000,516.315979,217.387222,92.473465,0.905012,16084.000000,0.632479,-1.000000
17442.000000,539.776001,228.593475,98.192047,0.903044,17698.000000,0.576252,-1.000000
17082.000000,548.445984,230.188721,95.757584,0.909366,17576.000000,0.592467,-1.000000
14195.000000,488.459992,203.512711,89.958656,0.897000,14555.000000,0.717354,-1.000000
15172.000000,504.157989,213.224670,91.667061,0.902873,15477.000000,0.622441,-1.000000
14434.000000,486.667999,201.271957,92.733772,0.887536,14754.000000,0.625987,-1.000000
12863.000000,457.191010,195.700394,84.500793,0.901976,13023.000000,0.808587,-1.000000
14019.000000,475.755005,194.517929,92.816956,0.878814,14308.000000,0.591120,-1.000000
15888.000000,518.554993,218.194092,94.056854,0.902319,16245.000000,0.557532,-1.000000
13000.000000,460.371002,195.098755,85.722649,0.898301,13231.000000,0.582855,-1.000000
14806.000000,509.376007,214.142426,89.691704,0.908059,15594.000000,0.708794,-1.000000
14713.000000,493.212006,206.916122,91.648468,0.896558,15162.000000,0.594033,-1.000000
13722.000000,482.342987,202.278183,87.753891,0.900996,14189.000000,0.605667,-1.000000
15713.000000,518.452026,218.767258,92.429176,0.906363,16038.000000,0.583519,-1.000000
12765.000000,460.346008,196.390549,83.898972,0.904155,13139.000000,0.574353,-1.000000
13487.000000,473.721985,197.119659,87.784622,0.895363,13773.000000,0.751407,-1.000000
15252.000000,501.332001,207.524048,94.273094,0.890861,15595.000000,0.591713,-1.000000
13684.000000,464.566010,189.531052,92.905739,0.871617,13928.000000,0.605648,-1.000000
14709.000000,489.528992,204.923462,91.865730,0.893887,15041.000000,0.639800,-1.000000
14331.000000,502.029999,212.581451,87.358101,0.911663,14618.000000,0.542759,-1.000000
15475.000000,511.796997,220.476929,90.207230,0.912469,15734.000000,0.827319,-1.000000
14368.000000,491.562988,211.297073,87.208015,0.910855,14596.000000,0.624424,-1.000000
13670.000000,486.809998,207.742203,84.577698,0.913371,13923.000000,0.580960,-1.000000
14232.000000,505.885010,214.102875,86.414108,0.914931,14702.000000,0.526020,-1.000000
14441.000000,495.365997,210.023285,89.203018,0.905320,14805.000000,0.540214,-1.000000
14093.000000,488.597992,204.392456,89.159607,0.899841,14463.000000,0.581107,-1.000000
15121.000000,503.487000,212.938522,91.330505,0.903349,15470.000000,0.783796,-1.000000
15569.000000,528.789002,221.576843,90.982384,0.911810,16286.000000,0.565693,-1.000000
15684.000000,513.890991,221.945328,90.825134,0.912434,15944.000000,0.782010,-1.000000
14622.000000,481.615997,200.053558,94.383636,0.881710,14845.000000,0.608946,-1.000000
14850.000000,509.274994,215.963196,89.126549,0.910870,15372.000000,0.799419,-1.000000
14017.000000,491.097992,212.428360,84.690948,0.917090,14287.000000,0.762125,-1.000000
11513.000000,438.625000,189.722214,77.685509,0.912324,11736.000000,0.684239,-1.000000
14793.000000,501.303986,211.601135,90.112534,0.904789,15049.000000,0.664525,-1.000000
14466.000000,497.839996,204.409546,91.214783,0.894916,14885.000000,0.656501,-1.000000
12162.000000,454.776001,191.120804,82.317429,0.902491,12493.000000,0.745221,-1.000000
17180.000000,547.215027,238.435089,93.014946,0.920770,17517.000000,0.572209,-1.000000
13831.000000,483.615997,202.875778,88.290863,0.900335,14270.000000,0.591068,-1.000000
13925.000000,478.290008,196.574768,91.431145,0.885247,14323.000000,0.662780,-1.000000
14045.000000,482.742004,200.027237,90.713844,0.891252,14305.000000,0.572611,-1.000000
16588.000000,531.395019,221.885498,96.652573,0.900142,16854.000000,0.578988,-1.000000
14966.000000,499.638000,205.474823,93.381622,0.890763,15387.000000,0.581430,-1.000000
16011.000000,525.068970,222.946457,92.382454,0.910108,16298.000000,0.556633,-1.000000
14050.000000,481.251007,191.823852,95.061974,0.868569,14600.000000,0.607699,-1.000000
14173.000000,480.683014,201.935760,90.244980,0.894584,14519.000000,0.597563,-1.000000
14106.000000,487.252014,209.569382,86.555199,0.910724,14348.000000,0.542705,-1.000000
15967.000000,511.614990,211.690781,96.975227,0.888901,16329.000000,0.586677,-1.000000
11667.000000,447.524994,186.671249,80.842873,0.901357,12039.000000,0.667296,-1.000000
14890.000000,502.540985,206.228531,93.457314,0.891422,15349.000000,0.589820,-1.000000
13279.000000,474.235992,200.544708,85.008141,0.905715,13757.000000,0.728495,-1.000000
13942.000000,502.031006,214.337982,83.719704,0.920562,14273.000000,0.644508,-1.000000
13545.000000,482.735992,208.803268,83.305153,0.916966,13759.000000,0.532555,-1.000000
14126.000000,498.424988,216.885483,83.810387,0.922320,14410.000000,0.760771,-1.000000
14530.000000,487.096985,201.806229,93.058952,0.887332,14926.000000,0.687128,-1.000000
13708.000000,486.395996,204.623733,86.339729,0.906622,14361.000000,0.580675,-1.000000
14252.000000,493.114014,202.654602,91.309654,0.892742,14627.000000,0.563766,-1.000000
14571.000000,489.730988,202.393768,92.942085,0.888326,14884.000000,0.584899,-1.000000
16194.000000,528.120972,226.874390,91.635185,0.914802,16524.000000,0.552018,-1.000000
14356.000000,492.022003,209.375565,88.594307,0.906066,14652.000000,0.576824,-1.000000
15691.000000,511.848999,213.612167,94.919350,0.895851,16124.000000,0.659147,-1.000000
14105.000000,496.227997,209.275421,86.941948,0.909619,14567.000000,0.603707,-1.000000
14013.000000,478.277008,194.782562,92.950325,0.878794,14374.000000,0.604009,-1.000000
15009.000000,502.488007,211.090362,91.761543,0.900574,15370.000000,0.615754,-1.000000
13954.000000,484.532013,203.678177,88.208717,0.901356,14288.000000,0.750861,-1.000000
16226.000000,517.684021,217.080566,95.938377,0.897041,16466.000000,0.583145,-1.000000
14505.000000,492.682007,205.412140,90.762550,0.897086,14834.000000,0.582952,-1.000000
15281.000000,509.516998,212.696884,92.993835,0.899358,15689.000000,0.640230,-1.000000
15009.000000,507.416992,217.132996,88.924881,0.912292,15387.000000,0.598588,-1.000000
14652.000000,485.546997,201.553604,93.448616,0.886023,14883.000000,0.593150,-1.000000
15330.000000,501.696991,209.679321,93.872726,0.894185,15617.000000,0.582624,-1.000000
14407.000000,482.795990,202.832336,91.191925,0.893234,14671.000000,0.742629,-1.000000
15741.000000,523.776001,227.502335,89.124352,0.920071,15999.000000,0.563225,-1.000000
14589.000000,495.929993,210.283936,89.424950,0.905072,14853.000000,0.665101,-1.000000
16376.000000,531.000977,227.944855,92.668518,0.913633,16667.000000,0.741767,-1.000000
14294.000000,484.194000,205.128403,89.001312,0.900970,14542.000000,0.704450,-1.000000
14541.000000,492.785004,204.257141,92.471016,0.891653,14893.000000,0.758292,-1.000000
16734.000000,531.507019,220.695480,97.839333,0.896362,17242.000000,0.657111,-1.000000
13434.000000,483.364990,204.568024,84.155998,0.911462,13773.000000,0.722258,-1.000000
14878.000000,506.020996,212.181580,90.438652,0.904614,15237.000000,0.575774,-1.000000
14504.000000,502.506988,212.247574,87.932129,0.910145,14895.000000,0.553419,-1.000000
14723.000000,491.054993,204.175674,93.065491,0.890077,15021.000000,0.575679,-1.000000
15830.000000,520.510010,219.447617,92.664604,0.906473,16121.000000,0.595113,-1.000000
14549.000000,485.493988,199.757278,93.648277,0.883299,14846.000000,0.619238,-1.000000
14700.000000,506.463989,215.430298,87.760078,0.913263,15050.000000,0.707547,-1.000000
14842.000000,505.726013,214.954742,88.660927,0.910974,15313.000000,0.544501,-1.000000
14400.000000,486.899994,200.137711,93.246513,0.884831,14714.000000,0.618132,-1.000000
12892.000000,473.527008,199.939194,83.235527,0.909225,13193.000000,0.564547,-1.000000
16588.000000,519.559021,218.394455,97.666862,0.894432,16852.000000,0.640068,-1.000000
15676.000000,512.335022,214.767853,93.721939,0.899759,15961.000000,0.779280,-1.000000
16706.000000,533.625977,228.156174,94.207542,0.910773,17037.000000,0.636249,-1.000000
14301.000000,497.773987,209.876358,87.299370,0.909385,14591.000000,0.600680,-1.000000
15070.000000,504.050995,210.025986,92.373222,0.898087,15400.000000,0.648730,-1.000000
15381.000000,503.579010,211.883530,93.309746,0.897810,15749.000000,0.740325,-1.000000
15252.000000,502.591003,211.631165,92.196159,0.900118,15495.000000,0.574463,-1.000000
14887.000000,493.045013,199.164917,96.693703,0.874239,15347.000000,0.617129,-1.000000
14493.000000,506.841003,219.003082,84.919296,0.921763,14804.000000,0.541107,-1.000000
14897.000000,491.184998,205.719849,92.875694,0.892288,15137.000000,0.594453,-1.000000
14690.000000,506.855011,214.159485,88.876007,0.909822,15064.000000,0.584397,-1.000000
13950.000000,476.337006,193.635239,92.944168,0.877271,14280.000000,0.715641,-1.000000
14421.000000,507.804993,213.885681,86.876244,0.913793,14881.000000,0.650943,-1.000000
14517.000000,495.614990,211.802826,88.032501,0.909532,14815.000000,0.687521,-1.000000
14944.000000,500.238007,209.557648,91.528412,0.899573,15255.000000,0.628956,-1.000000
14570.000000,469.981995,185.401459,100.887917,0.838982,14895.000000,0.654537,-1.000000
11838.000000,440.256012,181.323273,83.838394,0.886687,12165.000000,0.601524,-1.000000
15223.000000,514.906982,220.368561,89.436378,0.913940,15492.000000,0.550282,-1.000000
13694.000000,464.559998,191.331100,91.707817,0.877643,13918.000000,0.708799,-1.000000
17948.000000,526.918030,214.093826,107.542450,0.864685,18322.000000,0.666370,-1.000000
14471.000000,503.674011,207.928726,90.160225,0.901100,14894.000000,0.554955,-1.000000
16654.000000,519.036011,217.249710,98.999573,0.890136,16976.000000,0.763385,-1.000000
14990.000000,507.785004,213.485458,90.176323,0.906409,15318.000000,0.565917,-1.000000
16934.000000,533.085998,225.302673,96.450104,0.903736,17323.000000,0.752622,-1.000000
16030.000000,512.853027,210.247482,97.631287,0.885645,16306.000000,0.597800,-1.000000
15035.000000,486.653015,198.219833,97.857498,0.869643,15279.000000,0.623755,-1.000000
16008.000000,521.007019,222.845230,92.129524,0.910539,16315.000000,0.611880,-1.000000
14362.000000,504.576996,211.293060,88.265862,0.908566,14724.000000,0.541860,-1.000000
15815.000000,506.290008,210.504578,96.502357,0.888729,16112.000000,0.795843,-1.000000
14131.000000,490.700989,206.926666,88.284050,0.904420,14519.000000,0.752931,-1.000000
12619.000000,470.614014,202.764511,80.179543,0.918495,12937.000000,0.607939,-1.000000
13792.000000,475.782013,196.706589,90.347107,0.888282,14183.000000,0.773268,-1.000000
14573.000000,493.779999,209.355820,89.437508,0.904156,14847.000000,0.650580,-1.000000
14345.000000,491.019012,207.219833,88.911064,0.903273,14650.000000,0.592622,-1.000000
13166.000000,461.938995,185.600296,91.293594,0.870661,13562.000000,0.656331,-1.000000
11794.000000,456.322998,194.043076,78.798698,0.913834,12116.000000,0.653480,-1.000000
13782.000000,471.131012,194.438339,90.978462,0.883779,14000.000000,0.596623,-1.000000
14533.000000,487.204010,196.814987,95.843079,0.873418,14873.000000,0.651120,-1.000000
12557.000000,443.218994,175.597488,92.338570,0.850575,12860.000000,0.622867,-1.000000
16431.000000,509.385010,208.052872,101.961487,0.871680,16875.000000,0.732219,-1.000000
11940.000000,443.967987,187.333618,82.182785,0.898635,12184.000000,0.636393,-1.000000
15856.000000,509.019989,210.164383,97.760216,0.885226,16160.000000,0.762674,-1.000000
15636.000000,504.182007,212.136246,94.489311,0.895323,15927.000000,0.744997,-1.000000
14787.000000,492.312988,209.678864,90.467735,0.902133,15066.000000,0.795684,-1.000000
16412.000000,508.367004,210.574860,99.994179,0.880060,16759.000000,0.730591,-1.000000
15137.000000,494.605011,206.458527,93.990150,0.890364,15400.000000,0.761725,-1.000000
16199.000000,514.156006,217.630508,95.519356,0.898533,16475.000000,0.707689,-1.000000
15375.000000,515.422974,215.999298,91.616936,0.905590,15780.000000,0.597598,-1.000000
11447.000000,447.346008,190.389053,79.038223,0.909757,11753.000000,0.543542,-1.000000
16094.000000,504.126007,208.371185,99.030296,0.879846,16325.000000,0.648533,-1.000000
11784.000000,438.119995,181.757889,83.744362,0.887532,11981.000000,0.803765,-1.000000
15517.000000,481.377991,194.637512,102.058388,0.851502,15718.000000,0.650117,-1.000000
15065.000000,506.820007,212.436905,91.370277,0.902779,15516.000000,0.724627,-1.000000
15529.000000,509.016998,207.051315,96.988113,0.883503,15993.000000,0.599737,-1.000000
13584.000000,478.536987,204.620651,84.806145,0.910070,13817.000000,0.676023,-1.000000
12618.000000,457.898010,193.815720,83.477356,0.902493,12851.000000,0.582226,-1.000000
13253.000000,473.441986,198.610657,85.918869,0.901586,13535.000000,0.689973,-1.000000
15907.000000,527.210998,224.252197,91.441139,0.913089,16206.000000,0.547667,-1.000000
13084.000000,473.766998,195.838242,86.379929,0.897469,13453.000000,0.588045,-1.000000
15367.000000,501.907013,210.055984,94.479179,0.893139,15644.000000,0.790606,-1.000000
13319.000000,468.231995,192.927246,89.337631,0.886325,13694.000000,0.695219,-1.000000
15715.000000,511.250000,210.911606,96.004738,0.890395,16096.000000,0.581413,-1.000000
12745.000000,453.035004,187.005844,87.667290,0.883307,13040.000000,0.605176,-1.000000
14400.000000,481.506012,193.782959,96.516190,0.867141,14876.000000,0.683891,-1.000000
14329.000000,486.277008,206.572296,89.212402,0.901936,14588.000000,0.812762,-1.000000
14818.000000,487.015991,197.828980,97.386116,0.870440,15261.000000,0.632599,-1.000000
13391.000000,486.122009,213.112076,80.994438,0.924964,13661.000000,0.520241,-1.000000
